year,dau_code,dau_area,dau_cropland,dau_pctcrop,vol_deliv_cy,vol_deliv_cy_ag,vol_deliv_cy_mi,vol_deliv_wy,vol_deliv_wy_ag,vol_deliv_wy_mi,vol_maximum,vol_maximum_ag,vol_maximum_mi,swp_deliveries,swp_deliveries_ag,swp_deliveries_mi,swp_maxvol,swp_maxvol_ag,swp_maxvol_mi,swp_basemax,swp_basemax_ag,swp_basemax_mi,cvp_deliveries_cy,cvp_deliveries_cy_ag,cvp_deliveries_cy_mi,cvp_deliveries_wy,cvp_deliveries_wy_ag,cvp_deliveries_wy_mi,cvp_maxvol,cvp_maxvol_ag,cvp_maxvol_mi,loco_maxvol,loco_maxvol_ag,loco_maxvol_mi,loco_deliveries,loco_deliveries_ag,loco_deliveries_mi,rights_avgdivert,rights_avgdivert_ag,rights_avgdivert_mi,pct_allocation,pct_allocation_ag,pct_allocation_mi,swp_pctallo_ag,swp_pctallo_mi,cvp_pctallo_ag,cvp_pctallo_mi
2003,217,533.6110558935,.2339511327445507,.00043843008,57.22623300552368,33.9096851348877,23.31654787063599,57.86483907699585,33.9096851348877,23.95515394210815,62.26954384148121,40.13164710998535,22.13789673149586,35.47275018692017,18.50968551635742,16.96306467056274,47.99818050861359,24.73164749145508,23.26653301715851,37.71509189903736,24.73164749145508,12.98344440758228,6.055312633514404,0,6.055312633514404,6.693918704986572,0,6.693918704986572,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.93897891,.93837368,.94135189,.89999998,.89999998,,1
2004,217,533.6110558935,.2339511327445507,.00043843008,58.02931362390518,35.48470115661621,22.54461246728897,57.75415569543839,35.48470115661621,22.26945453882217,62.26954384148121,40.13164710998535,22.13789673149586,35.12505918741226,20.08470153808594,15.04035764932632,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,7.206084251403809,0,7.206084251403809,6.930926322937012,0,6.930926322937012,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.79276097,.78430796,.77472931,.65000004,.64999998,,.95000005
2005,217,533.6110558935,.2339511327445507,.00043843008,57.67699885368347,33.59728622436523,24.07971262931824,57.38569521903992,33.59728622436523,23.78840899467468,62.26954384148121,40.13164710998535,22.13789673149586,36.90574622154236,18.19728660583496,18.7084596157074,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,5.07308292388916,0,5.07308292388916,4.781779289245605,0,4.781779289245605,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.94094992,.93837368,.94135189,.89999998,.89999998,,1
2006,217,533.6110558935,.2339511327445507,.00043843008,57.93683621287346,33.80555152893066,24.13128468394279,58.61733910441399,33.80555152893066,24.81178757548332,62.26954384148121,40.13164710998535,22.13789673149586,38.58361050486565,18.40555191040039,20.17805859446526,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,3.65505576133728,0,3.65505576133728,4.335558891296387,0,4.335558891296387,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,1,1,1,1,1,,1
2007,217,533.6110558935,.2339511327445507,.00043843008,52.20191062986851,30.87680435180664,21.32510627806187,51.58312858641148,30.87680435180664,20.70632423460484,62.26954384148121,40.13164710998535,22.13789673149586,29.04007448256016,15.47680473327637,13.56326974928379,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,7.463665962219238,0,7.463665962219238,6.844884395599365,0,6.844884395599365,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.74077725,.75349486,.66539514,.60000002,.60000002,,.75
2008,217,533.6110558935,.2339511327445507,.00043843008,43.44486653804779,24.01268768310547,19.43217885494232,43.81356084346771,24.01268768310547,19.80087316036224,62.26954384148121,40.13164710998535,22.13789673149586,21.28678834438324,8.612688064575195,12.67410027980804,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,6.459908485412598,0,6.459908485412598,6.828602313995361,0,6.828602313995361,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.59857243,.59942907,.51877499,.34999999,.34999999,,.75
2009,217,533.6110558935,.2339511327445507,.00043843008,41.23724535107613,24.04739856719971,17.18984678387642,40.94049146771431,24.04739856719971,16.8930929005146,62.26954384148121,40.13164710998535,22.13789673149586,20.37395504117012,8.647398948669434,11.72655609250069,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,5.165120124816895,0,5.165120124816895,4.868366241455078,0,4.868366241455078,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.60570997,.63024223,.48809141,.40000001,.40000001,,.60000002
2010,217,533.6110558935,.2339511327445507,.00043843008,50.34896111488342,28.00880146026611,22.34015965461731,50.07066941261292,28.00880146026611,22.0618679523468,62.26954384148121,40.13164710998535,22.13789673149586,29.89353680610657,12.60880184173584,17.28473496437073,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,4.757254123687744,0,4.757254123687744,4.478962421417236,0,4.478962421417236,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.68369824,.69186854,.60674709,.5,.5,,.75
2011,217,533.6110558935,.2339511327445507,.00043843008,51.81198912858963,27.18007373809814,24.63191539049149,52.95063430070877,27.18007373809814,25.77056056261063,62.26954384148121,40.13164710998535,22.13789673149586,31.6381943821907,11.78007411956787,19.85812026262283,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,4.475624561309814,0,4.475624561309814,5.614269733428955,0,5.614269733428955,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.88387096,.87674743,.8827039,.80000001,.80000001,,1
2012,217,533.6110558935,.2339511327445507,.00043843008,53.36414536833763,29.3191442489624,24.04500111937523,52.2531586587429,29.3191442489624,22.9340144097805,62.26954384148121,40.13164710998535,22.13789673149586,29.85827693343163,13.91914463043213,15.9391323029995,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,7.807698249816895,0,7.807698249816895,6.696712017059326,0,6.696712017059326,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.76685297,.78430796,.69471914,.65000004,.64999998,,.75
2013,217,533.6110558935,.2339511327445507,.00043843008,49.47321137785912,27.63565731048584,21.83755406737328,50.04723462462425,27.63565731048584,22.41157731413841,62.26954384148121,40.13164710998535,22.13789673149586,27.41466388106346,12.23565769195557,15.17900618910789,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,6.360377311706543,0,6.360377311706543,6.93440055847168,0,6.93440055847168,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.58963168,.59942907,.4987725,.34999999,.34999999,,.69999999
2014,217,533.6110558935,.2339511327445507,.00043843008,38.03403951227665,21.9951057434082,16.03893376886845,37.39672757685184,21.9951057434082,15.40162183344364,62.26954384148121,40.13164710998535,22.13789673149586,18.38767053186893,6.59510612487793,11.792564406991,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,3.948198795318604,0,3.948198795318604,3.310887098312378,0,3.310887098312378,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.39741421,.41455019,.24281818,.050000001,.050000001,,.5
2015,217,533.6110558935,.2339511327445507,.00043843008,35.64638634026051,20.07297945022583,15.57340689003468,35.6882154494524,20.07297945022583,15.61523599922657,62.26954384148121,40.13164710998535,22.13789673149586,17.12633247673512,4.672979831695557,12.45335264503956,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,2.821883916854858,0,2.821883916854858,2.863712787628174,0,2.863712787628174,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.45656088,.50698966,.23077756,.2,.2,,.25
2016,217,533.6110558935,.2339511327445507,.00043843008,48.22471234202385,23.44863224029541,24.77608010172844,48.57807824015617,23.44863224029541,25.12944599986076,62.26954384148121,40.13164710998535,22.13789673149586,26.57403036952019,8.048632621765137,18.52539774775505,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,5.952511787414551,0,5.952511787414551,6.305877208709717,0,6.305877208709717,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.71191275,.75349486,.58538496,.60000002,.60000002,,.55000001
2017,217,533.6110558935,.2339511327445507,.00043843008,53.47423699498177,27.95239543914795,25.52184155583382,53.05724290013313,27.95239543914795,25.10484746098518,62.26954384148121,40.13164710998535,22.13789673149586,33.73889687657356,12.55239582061768,21.18650105595589,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,4.03717041015625,0,4.03717041015625,3.62017560005188,0,3.62017560005188,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.91585976,.90756053,.91202796,.84999996,.85000002,,1
2018,217,533.6110558935,.2339511327445507,.00043843008,48.34603822231293,25.33170890808105,23.01432931423187,48.43787133693695,25.33170890808105,23.1061624288559,62.26954384148121,40.13164710998535,22.13789673149586,26.51979768276215,9.931709289550781,16.58808839321136,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,6.12807035446167,0,6.12807035446167,6.219902992248535,0,6.219902992248535,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.6005435,.59942907,.51877499,.34999999,.34999999,,.75
2019,217,533.6110558935,.2339511327445507,.00043843008,47.10072058439255,24.87612533569336,22.22459524869919,46.99185580015182,24.87612533569336,22.11573046445847,62.26954384148121,40.13164710998535,22.13789673149586,27.60375040769577,9.476125717163086,18.12762469053268,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,3.798799991607666,0,3.798799991607666,3.689935922622681,0,3.689935922622681,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.85483867,.84593427,.85337985,.75000006,.75,,1
2020,217,533.6110558935,.2339511327445507,.00043843008,39.27739880979061,24.68521499633789,14.59218381345272,39.95204328000546,24.68521499633789,15.26682828366756,62.26954384148121,40.13164710998535,22.13789673149586,18.64941380918026,9.285215377807617,9.364198431372643,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,4.929815292358398,0,4.929815292358398,5.604459762573242,0,5.604459762573242,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.50549144,.50698966,.41080037,.2,.2,,.69999999
2021,217,533.6110558935,.2339511327445507,.00043843008,36.52354447543621,18.96656346321106,17.55698101222515,35.65699212253094,18.96656346321106,16.69042865931988,62.26954384148121,40.13164710998535,22.13789673149586,15.78737656772137,3.566563844680786,12.22081272304058,48.46388775110245,24.73164749145508,23.73224025964737,37.71509189903736,24.73164749145508,12.98344440758228,5.037998199462891,0,5.037998199462891,4.171445369720459,0,4.171445369720459,8.856282234191895,0,8.856282234191895,0,0,0,0,0,0,15.69816997647285,15.39999961853027,.2981703579425812,.37242064,.41455019,.14280549,.050000001,.050000001,,.25
1993,218,519.9362312165999,1.289482235908508,.0024800776,21.98264157772064,1.052445650100708,20.93019589781761,23.10291314125061,1.084929585456848,22.01798352599144,39.40306115150452,2.541085481643677,36.8619756475091,10.07965564727783,0,10.07965564727783,15.91567325592041,0,15.91567325592041,14.94124412536621,0,14.94124412536621,11.19217240810394,1.052445650100708,10.13972672820091,12.31244397163391,1.084929585456848,11.22751435637474,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.83523649,.5,.85615313,,1,.5,.75
1994,218,519.9362312165999,1.289482235908508,.0024800776,23.16847002506256,1.105395078659058,22.06307492405176,23.80999362468719,1.074669599533081,22.73532399535179,39.40306115150452,2.541085481643677,36.8619756475091,9.275752067565918,0,9.275752067565918,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,13.18190634250641,1.105395078659058,12.07651124149561,13.82342994213104,1.074669599533081,12.74876031279564,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.68078411,.35000002,.65348834,,.5,.35000002,.75
1995,218,519.9362312165999,1.289482235908508,.0024800776,21.64009821414948,1.469098806381226,20.17099941894412,21.61546349525452,1.46850049495697,20.14696301147342,39.40306115150452,2.541085481643677,36.8619756475091,4.670113086700439,0,4.670113086700439,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,16.25917112827301,1.469098806381226,14.79007233306766,16.23453736305237,1.46850049495697,14.76603687927127,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,1,1,1,,1,1,1
1996,218,519.9362312165999,1.289482235908508,.0024800776,30.71058309078217,1.67174243927002,29.03884067386389,30.86565613746643,1.678540110588074,29.1871160492301,39.40306115150452,2.541085481643677,36.8619756475091,14.59207344055176,0,14.59207344055176,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,15.40769612789154,1.67174243927002,13.73595371097326,15.56276917457581,1.678540110588074,13.88422908633947,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.99294001,.95000005,1,,1,.95000005,1
1997,218,519.9362312165999,1.289482235908508,.0024800776,30.57086181640625,1.871558308601379,28.69930354505777,30.19808721542358,1.863382935523987,28.3347043171525,39.40306115150452,2.541085481643677,36.8619756475091,15.52606391906738,0,15.52606391906738,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,14.333984375,1.871558308601379,12.46242610365152,13.96121072769165,1.863382935523987,12.09782782942057,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.96704733,.89999998,.97123069,,1,.89999998,.94999999
1998,218,519.9362312165999,1.289482235908508,.0024800776,23.0490083694458,1.316214203834534,21.73279415816069,23.55058252811432,1.363109111785889,22.18747342005372,39.40306115150452,2.541085481643677,36.8619756475091,10.2980899810791,0,10.2980899810791,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,12.04010581970215,1.316214203834534,10.72389160841703,12.54167902469635,1.363109111785889,11.17856991663575,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,1,1,1,,1,1,1
1999,218,519.9362312165999,1.289482235908508,.0024800776,31.84993600845337,1.738305449485779,30.11163058876991,31.08919048309326,1.709030032157898,29.38016048073769,39.40306115150452,2.541085481643677,36.8619756475091,13.47066879272461,0,13.47066879272461,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,17.66845560073853,1.738305449485779,15.93015018105507,16.90770816802979,1.709030032157898,15.19867816567421,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.93880719,.70000005,.97123069,,1,.70000005,.94999999
2000,218,519.9362312165999,1.289482235908508,.0024800776,30.99744939804077,1.27758514881134,29.71986424177885,32.09976124763489,1.277005076408386,30.82275616377592,39.40306115150452,2.541085481643677,36.8619756475091,16.5633430480957,0,16.5633430480957,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,13.7232928276062,1.27758514881134,12.44570767134428,14.82560467720032,1.277005076408386,13.54859959334135,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.88626009,.64999998,.90192837,,.89999998,.64999998,.89999998
2001,218,519.9362312165999,1.289482235908508,.0024800776,35.09850525856018,1.266980767250061,33.83152447640896,34.81875956058502,1.284817934036255,33.53394161909819,39.40306115150452,2.541085481643677,36.8619756475091,12.65490913391113,0,12.65490913391113,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,21.73278260231018,1.266980767250061,20.46580182015896,21.45303881168365,1.284817934036255,20.16822087019682,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.67876536,.48999998,.62040991,,.38999999,.48999998,.76999992
2002,218,519.9362312165999,1.289482235908508,.0024800776,30.53412592411041,1.445098400115967,29.08902752771974,28.89514827728271,1.443648219108582,27.45150006189942,39.40306115150452,2.541085481643677,36.8619756475091,10.0993070602417,0,10.0993070602417,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,19.7240082025528,1.445098400115967,18.27890980616212,18.08502864837646,1.443648219108582,16.64138043299317,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.85884386,.70000005,.84963179,,.69999999,.70000005,.94999999
2003,218,519.9362312165999,1.289482235908508,.0024800776,34.4146614074707,1.512422680854797,32.90223873779178,35.90945267677307,1.484833121299744,34.4246195666492,39.40306115150452,2.541085481643677,36.8619756475091,17.69904136657715,0,17.69904136657715,16.24048233032227,0,16.24048233032227,14.94124412536621,0,14.94124412536621,16.004807472229,1.512422680854797,14.49238480255008,17.49960064888,1.484833121299744,16.01476753875613,23.75100159645081,2.541085481643677,21.20991609245539,0,0,0,0,0,0,.7108129262924194,0,.7108129262924194,.93804532,.75,.95946705,,.89999998,.75,1
